ZTF20acpklpq 0.09 2.080772 45.392565
filter ztfg
59164.264 20.150 0.121 
59167.313 19.241 0.058 
59169.241 19.009 0.077 
59171.286 18.849 0.044 
59174.234 18.816 0.045 
59180.183 18.737 0.089 
59182.150 18.748 0.077 
59184.183 19.077 0.085 
59186.136 19.311 0.080 
59188.181 19.511 0.080 
59193.177 19.963 0.172 
59199.176 20.420 0.179 
59202.200 20.370 0.182 
filter ztfr
59164.296 19.941 0.206 
59167.220 19.411 0.093 
59169.204 19.061 0.107 
59171.395 18.903 0.098 
59174.117 18.892 0.052 
59178.221 18.608 0.107 
59180.120 18.899 0.099 
59182.115 18.892 0.088 
59184.265 18.900 0.094 
59188.245 19.145 0.119 
59190.160 18.967 0.084 
59193.240 19.287 0.176 
59195.205 19.471 0.091 
59199.132 19.482 0.106 
59202.138 19.651 0.201 
59204.158 19.769 0.165 
59215.119 20.210 0.261 
59218.166 20.357 0.228 
filter ztfi
59184.321 19.305 0.127 
59187.264 20.093 0.278 
59203.136 19.394 0.112 
59211.177 20.150 0.222 
