ZTF18aaoxrup 0.043 240.216164 56.352857
filter ztfg
58954.395 17.331 0.013 
58954.407 17.375 0.016 
58955.411 17.286 0.012 
58955.413 17.310 0.012 
58956.383 17.262 0.015 
58962.363 17.715 0.014 
58962.365 17.703 0.017 
58963.364 17.783 0.014 
58963.389 17.764 0.014 
58963.432 17.789 0.018 
58963.435 17.819 0.017 
58964.367 17.877 0.015 
58964.389 17.925 0.016 
58965.411 17.998 0.016 
58965.414 18.031 0.019 
58966.406 18.154 0.019 
58966.409 18.136 0.016 
58967.282 18.231 0.023 
58967.427 18.338 0.024 
58968.444 18.542 0.029 
58968.452 18.445 0.022 
58970.300 18.701 0.041 
58970.308 18.648 0.038 
58970.450 18.661 0.029 
58970.452 18.681 0.031 
58971.425 18.887 0.036 
58971.426 18.892 0.037 
58971.427 18.847 0.039 
58971.428 18.896 0.041 
58972.455 18.977 0.037 
58972.456 18.872 0.033 
58972.457 18.906 0.042 
58973.448 19.010 0.074 
58973.456 19.033 0.082 
58973.468 19.057 0.060 
58973.469 18.970 0.050 
58974.466 19.128 0.107 
58974.469 19.207 0.103 
58974.469 19.158 0.109 
58974.470 19.063 0.102 
58975.254 19.446 0.227 
58975.258 19.096 0.117 
58975.260 19.186 0.152 
58975.261 18.994 0.129 
58976.459 19.052 0.144 
58976.474 19.304 0.186 
58976.475 19.368 0.170 
58977.358 19.380 0.296 
58978.386 19.640 0.240 
58978.387 19.307 0.160 
58978.388 19.232 0.180 
58978.389 19.445 0.194 
58979.241 19.384 0.100 
58979.242 19.781 0.120 
58979.255 19.598 0.127 
58979.260 19.469 0.110 
58980.407 19.523 0.131 
58980.409 19.669 0.148 
58980.411 19.968 0.240 
58980.412 19.702 0.216 
58981.306 19.648 0.124 
58981.306 19.908 0.138 
58981.307 19.724 0.108 
58981.309 19.736 0.137 
58984.434 20.396 0.066 
58985.302 20.138 0.114 
58985.303 19.748 0.084 
58985.304 19.774 0.107 
58985.306 20.218 0.150 
58986.386 19.962 0.094 
58986.387 20.029 0.106 
58986.391 20.017 0.105 
58987.244 19.948 0.088 
58987.413 19.895 0.084 
58987.414 19.862 0.084 
58991.329 20.389 0.149 
58991.330 20.170 0.110 
58991.332 20.063 0.093 
58992.326 20.384 0.154 
58992.329 20.122 0.132 
58992.330 20.126 0.134 
58993.257 20.672 0.217 
58993.259 20.020 0.110 
58993.262 19.967 0.114 
58994.263 19.591 0.127 
58994.264 20.433 0.143 
58994.408 20.585 0.184 
58994.409 20.110 0.119 
58995.312 20.169 0.105 
58995.328 20.971 0.244 
58995.329 20.372 0.149 
58996.319 20.293 0.121 
58996.320 20.112 0.120 
58996.321 20.457 0.156 
58997.222 20.070 0.110 
58997.224 20.297 0.144 
58997.387 20.347 0.135 
58997.394 20.826 0.207 
58998.345 20.132 0.109 
58998.346 20.212 0.109 
58998.349 20.473 0.124 
58999.257 20.215 0.223 
58999.265 19.860 0.158 
59000.248 19.975 0.148 
59000.282 20.128 0.187 
59000.403 20.326 0.255 
59001.361 20.183 0.198 
59001.363 20.156 0.189 
59001.387 20.239 0.167 
59011.286 20.391 0.167 
59012.305 20.504 0.142 
59014.343 20.344 0.152 
59016.206 20.573 0.166 
59017.307 20.568 0.143 
59019.271 20.610 0.164 
59020.225 21.313 0.279 
59023.244 20.684 0.188 
59025.242 20.827 0.175 
59028.347 20.927 0.273 
59031.203 20.533 0.306 
59031.205 20.112 0.193 
filter ztfr
58953.444 17.459 0.020 
58953.445 17.479 0.032 
58954.465 17.378 0.029 
58954.465 17.389 0.020 
58954.508 17.379 0.027 
58955.431 17.368 0.018 
58955.433 17.375 0.027 
58956.345 17.286 0.017 
58961.434 17.372 0.020 
58962.326 17.449 0.019 
58962.478 17.416 0.027 
58964.413 17.481 0.016 
58964.434 17.481 0.025 
58965.339 17.546 0.014 
58965.441 17.524 0.023 
58966.389 17.579 0.023 
58967.368 17.669 0.022 
58967.395 17.621 0.028 
58968.392 17.690 0.016 
58968.401 17.714 0.029 
58970.385 17.774 0.019 
58970.387 17.793 0.020 
58970.402 17.774 0.028 
58970.403 17.774 0.032 
58971.387 17.796 0.027 
58971.388 17.782 0.024 
58971.390 17.818 0.036 
58971.391 17.773 0.037 
58972.385 17.807 0.039 
58972.390 17.789 0.037 
58972.421 17.867 0.031 
58972.421 17.835 0.029 
58973.342 17.858 0.048 
58973.342 17.872 0.037 
58973.343 17.927 0.034 
58973.344 17.895 0.049 
58974.291 17.903 0.043 
58974.309 17.872 0.053 
58974.311 17.838 0.028 
58974.311 18.010 0.037 
58974.324 18.014 0.068 
58974.332 17.855 0.059 
58974.346 17.915 0.045 
58974.347 17.945 0.043 
58975.393 18.000 0.066 
58975.394 18.010 0.064 
58975.402 18.062 0.057 
58975.403 18.085 0.063 
58976.307 18.101 0.066 
58976.308 18.061 0.060 
58976.308 18.077 0.060 
58976.324 17.898 0.100 
58976.328 18.302 0.173 
58976.346 18.016 0.077 
58976.347 18.081 0.083 
58977.407 18.096 0.102 
58977.409 18.200 0.077 
58977.411 18.077 0.105 
58977.414 18.045 0.111 
58978.276 18.150 0.050 
58978.280 18.186 0.047 
58978.308 18.085 0.067 
58978.309 18.202 0.067 
58979.323 18.229 0.063 
58979.324 18.261 0.048 
58979.328 18.274 0.045 
58979.329 18.099 0.056 
58980.279 18.322 0.039 
58980.280 18.398 0.040 
58980.316 18.325 0.065 
58980.321 18.359 0.068 
58981.278 18.737 0.073 
58981.283 18.484 0.055 
58981.284 18.612 0.091 
58981.285 18.358 0.067 
58985.278 18.776 0.055 
58985.286 18.904 0.051 
58985.389 18.623 0.070 
58985.390 18.620 0.063 
58986.299 18.807 0.077 
58986.302 18.744 0.046 
58986.305 18.693 0.067 
58987.324 18.841 0.047 
58987.347 18.768 0.064 
58987.349 18.996 0.087 
58991.255 19.009 0.060 
58991.262 19.017 0.053 
58991.279 19.419 0.147 
58991.281 19.104 0.096 
58992.275 19.222 0.115 
58992.282 19.178 0.078 
58992.283 19.041 0.093 
58993.309 19.142 0.073 
58994.305 19.060 0.056 
58994.306 19.087 0.063 
58994.320 19.394 0.118 
58994.321 19.346 0.114 
58995.282 19.295 0.073 
58995.283 19.099 0.091 
58995.284 19.074 0.088 
58996.285 19.173 0.067 
58996.296 19.119 0.101 
58996.297 19.309 0.113 
58997.277 19.080 0.069 
58997.310 19.388 0.127 
58997.310 19.029 0.098 
58998.284 19.159 0.063 
58998.316 19.120 0.097 
58998.317 19.319 0.108 
58999.303 19.172 0.159 
58999.304 19.545 0.184 
58999.305 19.877 0.196 
59000.366 19.854 0.200 
59001.265 19.389 0.118 
59001.270 19.201 0.165 
59004.265 19.446 0.154 
59004.280 19.454 0.225 
59008.330 19.621 0.222 
59011.264 19.999 0.223 
59012.265 19.687 0.102 
59014.269 19.413 0.133 
59017.262 19.857 0.192 
59019.239 19.986 0.124 
59022.244 20.214 0.164 
59023.201 19.815 0.171 
59025.203 20.067 0.207 
59028.240 20.045 0.189 
59031.229 19.875 0.288 
59031.239 19.799 0.177 
59032.236 19.645 0.219 
59034.343 20.130 0.302 
filter ztfi
58953.470 17.730 0.038 
58953.472 17.759 0.046 
58962.382 17.964 0.041 
58962.406 17.919 0.046 
58970.340 17.935 0.036 
58970.341 17.963 0.049 
58974.382 18.053 0.050 
58974.422 18.171 0.068 
58978.346 18.303 0.086 
58978.363 18.114 0.055 
58985.328 18.815 0.078 
58985.348 18.894 0.095 
58991.339 19.172 0.120 
58992.358 19.214 0.125 
58995.372 19.906 0.232 
58996.344 19.302 0.105 
58999.367 19.044 0.133 
59001.303 19.115 0.104 
59004.339 19.390 0.214 
59008.367 19.691 0.259 
59009.331 19.645 0.183 
59012.347 19.594 0.196 
59013.265 19.740 0.158 
