ZTF19aanhlxe 0.06425413 206.664394 23.399442
filter ztfg
58567.309 18.724 0.049 
58567.448 18.742 0.062 
58572.319 18.235 0.020 
58575.318 18.201 0.014 
58580.302 18.391 0.018 
58592.423 19.542 0.201 
58596.234 19.771 0.068 
58599.330 20.072 0.031 
58600.237 20.090 0.074 
58606.382 20.608 0.109 
58616.232 20.994 0.275 
58628.210 21.065 0.149 
58633.259 21.151 0.172 
58636.256 21.117 0.133 
filter ztfr
58567.362 18.766 0.044 
58572.358 18.433 0.029 
58580.316 18.470 0.023 
58580.328 18.440 0.023 
58582.250 18.500 0.016 
58583.300 18.562 0.035 
58586.333 18.705 0.033 
58589.240 18.728 0.069 
58589.261 18.867 0.076 
58592.293 18.903 0.099 
58593.311 18.957 0.060 
58596.260 19.028 0.045 
58600.277 19.121 0.032 
58602.287 19.248 0.043 
58606.212 19.548 0.051 
58606.247 19.393 0.037 
58608.269 19.660 0.045 
58612.247 19.767 0.051 
58616.170 20.030 0.142 
58618.239 19.913 0.113 
58628.289 20.424 0.112 
58633.208 20.549 0.120 
58636.224 20.600 0.130 
58637.167 20.595 0.109 
58638.247 20.656 0.100 
58638.247 20.789 0.108 
58639.170 20.604 0.153 
58642.235 20.758 0.135 
filter ztfi
58573.348 18.799 0.047 
58581.381 19.137 0.065 
58587.340 19.636 0.106 
58596.358 19.520 0.102 
58600.185 19.521 0.096 
58607.253 19.608 0.101 
58612.320 19.977 0.145 
58616.329 20.356 0.229 
