name                z                     t0                    x0                    x1                     c                z_err                 t0_err                  x0_err             x1_err                 c_err           peakmag_ztfg           peakmag_ztfi           peakmag_ztfr            mag_err
ZTF17aadlxmv	0.061765605445048014	58878.253760965796	0.0010030737132941205	0.49408690840912056	0.10431183642915333	0.0036788409810564505	0.06805024079221766	7.2278756646657074e-06	0.06770478305650411	0.008695426814714368	18.050946735027754	18.544451518487165	18.09480998822988	0.00782351903814344
ZTF18aaadqua	0.06942849853266093	58136.86419028972	0.000889621153139524	-4.27907262798541	1.2105016345535706	0.04432550409788742	0.6549499557550007	0.00011852712484109539	2.1307318180689827	0.6242596054775696	17.63168132047122	16.282096407017818	16.37533644923153	0.14465617216015197
ZTF18aaajrso	0.10124460268576096	58137.483761209696	0.0005955161899743372	1.6855054747646596	0.0687343228115251	0.016411334880850233	3.5378747324029973	0.00011534700203404323	0.9039835676091715	0.23215401814263753	18.6332780657538	19.206412755208845	18.73170830685449	0.2102989277656199
ZTF18aaanzph	0.1604013768893653	58145.61317218585	0.0001948831027775527	10.481285506038088	0.2569528512242864	0.04129258209236449	0.8840709085598064	0.0001115614524746981	8.450925759962091	0.29069425434123525	19.380886126838174	19.706554623894256	19.393196750412294	0.6215331461827223
ZTF18aaaoaeq	0.17467721150816107	58163.58767994365	7.732916487732007e-05	12.119501100382305	0.5076191016618088	0.022655081048509954	1.2719719181986875	2.3988426164737347e-05	4.271966682651238	0.24424541757364396	20.171614951629927	20.10438633397284	19.9061157352566	0.3368082769746984
ZTF18aaaqexr	0.06769770495764962	58893.693792665465	0.0005477475224076749	-1.4385029519655859	0.09662085899164986	0.011605289086912256	0.13704499194136588	7.45215537085765e-06	0.203628893443199	0.020771000090687303	18.70680654321802	19.161434607883862	18.738922646287453	0.014771540826068602
ZTF18aaasvcd	0.12210295493261435	58165.01834493852	0.015462690665397237	0.11421752897056446	0.015898251537700057	0.00213192724999052	0.06943748109188164	0.0005082950866801689	0.22387103483301846	0.022066113032717945	15.118111919548245	15.743973201064476	15.258873828127124	0.0356907080566727
ZTF18aabasml	0.07777661044474266	58170.54804987756	0.007269767912827673	-3.222923399750825	-1.0506470100228005	0.002718798989040247	0.07834339851615368	0.0003716713672428294	0.20227838149674898	0.041897424485112175	16.31175601638381	18.60613259557812	17.705275488140153	0.05550893295719168
ZTF18aabdgik	0.032241119077189594	58429.929193184136	0.0076886980761912225	-0.4618754831350895	0.08336626595638912	5.421747258621545e-06	0.23317646631403477	9.183777206413626e-05	0.18840738623126269	0.03372732831423416	15.846685416929926	16.350741300567915	15.904190090755579	0.01296859274564621
ZTF18aabqgnb	0.11966132384863115	58173.281292216125	0.0031815512333260923	-1.0748282365378956	-0.4541777544068385	9.58934592135141e-07	1.0354415280744433e-06	0.00014874697057277338	0.19827729967862576	0.03389609114769584	17.01743426216901	18.375550744663972	17.696507642418805	0.05076139262108159
ZTF18aabssme	0.11272762446963461	58185.68837649112	0.0022638424763392565	-1.7043648008754868	0.025987373364054312	0.07225029850149702	1.0727825860049052	0.00021485926811437534	0.7591973756755096	0.08827532486588895	17.195446823069684	17.754488646761132	17.306448762867607	0.10304625377329131
ZTF18aabstmw	1.4443729656754558e-09	58190.88430129387	0.0011417031759601243	-2.3168964503899105	0.46595069259157695	0.0002010180504924852	0.019834423561405856	2.7873717145159723e-05	0.03655872807451364	0.01662557898684031	17.74172902008106	17.587272812384377	17.34208124790943	0.026507330892056934
ZTF18aabsygo	0.11217312235544637	58171.10994115842	0.017405221745927252	-4.515413682285684	-1.3537877689083033	0.005634055393092356	0.24937789708565106	0.002118392047282265	0.23284480580621494	0.09709973878141939	15.444083419989955	18.22213256024457	17.216180093003185	0.13214510996645268
